Motor, Cells, kV, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Seconds), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Estimated System Weight (lbs)
Cobra C-3525/12 ,4.00,650.00,15.00,8.00,14.80,7193.00,42.84,634.00,567.82,6.93,54.50,1.09,2.26
BadAss 3530-470 ,4.00,470.00,16.00,10.00,14.80,5753.00,41.60,615.70,584.70,6.90,54.50,1.12,2.39
Tempest 4130-690Kv ,4.00,690.00,15.00,7.00,14.80,8203.00,96.29,1425.20,252.60,12.19,54.40,0.86,2.54
Cobra C-5330/18 ,6.00,250.00,21.00,12.00,22.20,4791.00,50.29,1116.48,322.44,13.16,54.40,1.18,3.13
Tempest 4130-460Kv ,5.00,460.00,17.00,8.00,18.50,7161.00,71.29,1318.80,272.98,11.95,54.30,0.91,2.54
BadAss 3520-790 ,3.00,790.00,14.00,9.00,11.10,6369.00,63.69,706.90,509.27,7.02,54.30,0.99,2.20
Cobra C-4120/14 ,4.00,710.00,14.00,7.00,14.80,8195.00,59.41,879.30,409.42,7.98,54.30,0.91,2.35
BadAss 3530-700 ,4.00,700.00,13.00,6.50,14.80,8816.00,56.06,829.60,433.94,6.00,54.30,0.72,2.40
Tempest 2826-920Kv ,3.00,920.00,13.00,8.00,11.10,7161.00,56.02,621.80,578.96,5.77,54.30,0.93,2.07
Cobra C-3520/10 ,3.00,980.00,13.00,8.00,11.10,7168.00,54.85,608.90,591.23,5.79,54.30,0.95,2.16
BadAss 4530-440Kv ,4.00,440.00,17.00,10.00,14.80,5735.00,52.56,777.80,462.84,8.45,54.30,1.09,2.87
BadAss 4530-440Kv ,4.00,440.00,16.00,10.00,14.80,5737.00,52.28,773.80,465.24,9.16,54.30,1.18,2.87
BadAss 2820-910Kv ,3.00,910.00,12.00,8.00,11.10,7173.00,47.36,525.70,684.80,5.13,54.30,0.98,2.03
Cobra C-4120/18 ,4.00,540.00,14.00,9.00,14.80,6371.00,40.78,603.50,596.52,6.97,54.30,1.15,2.34
Cobra C-3515/14 ,4.00,950.00,11.00,5.50,14.80,10424.00,37.78,559.20,643.78,5.38,54.30,0.96,2.09
BadAss 2826-820Kv ,4.00,820.00,11.00,5.50,14.80,10420.00,36.56,541.10,665.31,5.25,54.30,0.97,2.09
Cobra C-4130/14 ,5.00,450.00,15.00,8.00,18.50,7163.00,31.11,575.50,625.54,7.00,54.30,1.22,2.58
BadAss 3530-470 ,6.00,470.00,12.00,6.00,22.20,9557.00,27.34,606.90,593.18,6.30,54.30,1.04,2.39
Cobra C-3525/14 ,6.00,560.00,11.00,5.50,22.20,10417.00,23.85,529.40,680.02,5.35,54.30,1.01,2.26
Cobra C-4120/20 ,6.00,480.00,14.00,7.00,22.20,8179.00,44.84,995.40,361.66,9.67,54.20,0.97,2.34
BadAss 3530-650Kv ,5.00,570.00,13.00,6.50,18.50,8808.00,43.14,798.10,451.07,6.35,54.20,0.80,2.40
Cobra C-4120/18 ,4.00,540.00,14.00,8.50,14.80,6737.00,30.79,455.60,790.17,5.58,54.20,1.22,2.34
Cobra C-3515/18 ,5.00,740.00,11.00,5.50,18.50,10407.00,29.00,536.50,671.02,5.29,54.20,0.99,2.09
Cobra C-5320/22 ,7.00,300.00,15.00,8.00,25.90,7156.00,23.21,601.00,599.00,6.89,54.20,1.15,2.78
Cobra C-4120/20 ,7.00,480.00,11.00,5.50,25.90,10403.00,19.98,517.40,695.79,5.25,54.20,1.01,2.34
BadAss 3530-700 ,6.00,700.00,13.00,4.50,22.20,12701.00,86.40,1918.00,187.70,12.10,54.10,0.63,2.40
BadAss 4530-440Kv ,5.00,440.00,16.00,8.00,18.50,7144.00,59.23,1095.70,328.56,11.53,54.10,1.05,2.87
BadAss 4530-270Kv ,6.00,270.00,21.00,12.00,22.20,4760.00,56.93,1263.70,284.88,14.38,54.10,1.14,2.87
BadAss 4530-440Kv ,4.00,440.00,18.00,10.00,14.80,5716.00,53.70,794.80,452.94,9.75,54.10,1.23,2.87
Cobra C-4120/22 ,4.00,430.00,17.00,12.00,14.80,4763.00,39.37,582.60,617.92,5.76,54.10,0.99,2.34
Tempest 4130-400Kv ,6.00,400.00,14.00,7.00,22.20,8155.00,34.52,766.20,469.85,7.70,54.10,1.00,2.53
BadAss 4520-370Kv ,5.00,370.00,16.00,10.00,18.50,5716.00,31.09,575.10,625.98,6.90,54.10,1.20,2.58
Cobra C-3520/14 ,5.00,700.00,11.00,5.50,18.50,10379.00,28.86,533.80,674.41,5.34,54.10,1.00,2.18
Cobra C-4120/20 ,5.00,480.00,13.00,8.00,18.50,7138.00,27.27,504.50,713.58,5.82,54.10,1.15,2.34
BadAss 4530-360Kv ,5.00,360.00,19.00,10.00,18.50,5700.00,52.99,980.30,367.23,11.67,54.00,1.19,2.86
BadAss 4520-540Kv ,5.00,540.00,14.00,7.00,18.50,8140.00,51.04,944.30,381.23,9.46,54.00,1.00,2.57
Cobra C-2826-EF1 ,3.00,1200.00,11.00,5.50,11.10,10373.00,49.73,552.00,652.17,5.17,54.00,0.94,2.09
Cobra C-2826-EF1-SS ,3.00,1200.00,11.00,5.50,11.10,10373.00,49.73,552.00,652.17,5.17,54.00,0.94,2.09
BadAss 3520-790 ,3.00,790.00,13.00,8.00,11.10,7122.00,46.59,517.20,696.06,5.56,54.00,1.08,2.20
BadAss 3515-580Kv ,6.00,580.00,13.00,5.50,22.20,10365.00,40.08,889.80,404.59,8.28,54.00,0.93,2.12
BadAss 3530-700 ,4.00,700.00,12.00,6.00,14.80,9510.00,37.77,559.00,644.01,5.70,54.00,1.02,2.40
Cobra C-2826/10 ,4.00,930.00,11.00,5.50,14.80,10372.00,36.66,542.50,663.59,5.26,54.00,0.97,2.08
Cobra C-3525/12 ,5.00,650.00,12.00,6.00,18.50,9509.00,36.17,669.20,537.96,6.47,54.00,0.97,2.26
BadAss 4530-730Kv ,4.00,730.00,15.00,6.00,14.80,9495.00,108.61,1607.40,223.96,12.46,53.90,0.78,2.87
BadAss 3530-890 ,3.00,890.00,14.00,7.00,11.10,8126.00,91.55,1016.20,354.26,9.28,53.90,0.91,2.41
BadAss 4530-270Kv ,6.00,270.00,22.00,12.00,22.20,4740.00,65.19,1447.10,248.77,15.69,53.90,1.08,2.87
BadAss 3530-890 ,3.00,890.00,13.00,6.50,11.10,8762.00,64.44,715.30,503.29,6.89,53.90,0.96,2.41
BadAss 4530-440Kv ,5.00,440.00,16.00,8.00,18.50,7109.00,63.86,1181.40,304.72,10.27,53.90,0.87,2.87
BadAss 3520-650Kv ,3.00,650.00,16.00,10.00,11.10,5695.00,58.88,653.50,550.88,6.61,53.90,1.01,2.21
BadAss 4520-470Kv ,4.00,470.00,16.00,10.00,14.80,5695.00,38.95,576.40,624.57,6.79,53.90,1.18,2.57
BadAss 3530-700 ,4.00,700.00,12.00,6.00,14.80,9495.00,37.95,561.70,640.91,5.73,53.90,1.02,2.40
Tempest 4130-460Kv ,5.00,460.00,18.00,8.00,18.50,7105.00,74.89,1385.50,259.83,13.71,53.80,0.99,2.54
Tempest 4120-520Kv ,5.00,520.00,14.00,7.00,18.50,8109.00,51.92,960.50,374.80,9.30,53.80,0.97,2.32
BadAss 3515-580Kv ,4.00,580.00,14.00,9.00,14.80,6307.00,45.02,666.20,540.38,6.86,53.80,1.03,2.12
Tempest 4130-460Kv ,6.00,460.00,14.00,6.00,22.20,9471.00,35.99,798.90,450.62,8.41,53.80,1.05,2.54
Tempest 4130-400Kv ,6.00,400.00,15.00,7.00,22.20,8117.00,35.72,792.90,454.03,8.84,53.80,1.11,2.53
Cobra C-4120/20 ,5.00,480.00,15.00,8.00,18.50,7108.00,32.72,605.30,594.75,6.88,53.80,1.14,2.34
BadAss 3530-700 ,4.00,700.00,16.00,7.00,14.80,8107.00,87.81,1299.60,277.01,11.59,53.70,0.89,2.40
BadAss 4520-540Kv ,6.00,540.00,15.00,6.00,22.20,9459.00,71.26,1582.00,227.56,12.33,53.70,0.78,2.57
BadAss 3515-580Kv ,5.00,580.00,14.00,7.00,18.50,8103.00,47.12,871.70,412.99,7.63,53.70,0.88,2.12
Cobra C-4130/16 ,5.00,390.00,16.00,10.00,18.50,5670.00,41.12,760.80,473.19,9.14,53.70,1.20,2.57
Cobra C-3520/18 ,4.00,550.00,15.00,10.00,14.80,5666.00,34.32,508.00,708.66,5.39,53.70,1.06,2.18
Cobra C-3520/18 ,6.00,550.00,12.00,6.00,22.20,9451.00,27.07,601.00,599.00,6.08,53.70,1.01,2.18
BadAss 3520-970 ,3.00,970.00,15.00,7.00,11.10,8079.00,81.33,902.70,398.80,8.40,53.60,0.93,2.19
BadAss 4520-370Kv ,5.00,370.00,20.00,11.00,18.50,5148.00,60.03,1110.60,324.15,12.08,53.60,1.09,2.58
Cobra C-3525/10 ,4.00,780.00,14.00,7.00,14.80,8090.00,59.67,883.20,407.61,7.70,53.60,0.87,2.26
BadAss 4520-660Kv ,4.00,660.00,13.00,6.50,14.80,8703.00,48.53,718.30,501.18,6.81,53.60,0.95,2.57
BadAss 3515-710 ,5.00,710.00,13.00,5.50,18.50,10295.00,45.89,848.90,424.08,7.89,53.60,0.93,2.11
Cobra C-5320/22 ,6.00,300.00,19.00,10.00,22.20,5659.00,43.48,965.20,372.98,11.47,53.60,1.19,2.78
BadAss 3530-650Kv ,4.00,570.00,15.00,8.00,14.80,7081.00,39.08,578.30,622.51,6.70,53.60,1.16,2.40
Tempest 4120-520Kv ,6.00,520.00,13.00,5.50,22.20,10300.00,37.82,839.60,428.78,8.17,53.60,0.97,2.32
Cobra C-3525/18 ,5.00,430.00,16.00,10.00,18.50,5665.00,34.98,647.00,556.41,6.82,53.60,1.05,2.26
Tempest 4130-460Kv ,4.00,460.00,19.00,10.00,14.80,5650.00,68.66,1016.20,354.26,11.19,53.50,1.10,2.54
BadAss 2826-1030 ,3.00,1030.00,13.00,6.50,11.10,8687.00,66.05,733.20,491.00,6.66,53.50,0.91,2.10
BadAss 3515-710 ,3.00,710.00,15.00,10.00,11.10,5653.00,47.81,530.70,678.35,5.16,53.50,0.97,2.11
Cobra C-4130/16 ,5.00,390.00,17.00,10.00,18.50,5653.00,41.73,772.00,466.32,8.30,53.50,1.07,2.57
Tempest 3520-550Kv ,6.00,550.00,14.00,6.00,22.20,9420.00,41.18,914.20,393.79,8.44,53.50,0.92,2.15
Tempest 4130-460Kv ,4.00,460.00,14.00,9.00,14.80,6273.00,37.22,550.90,653.48,6.47,53.50,1.17,2.54
BadAss 3515-580Kv ,4.00,580.00,12.00,8.00,14.80,7067.00,29.83,441.40,815.59,5.02,53.50,1.14,2.12
Cobra C-4130/20 ,6.00,300.00,16.00,10.00,22.20,5654.00,25.11,557.40,645.86,6.86,53.50,1.23,2.57
BadAss 3520-970 ,3.00,970.00,14.00,7.00,11.10,8056.00,82.08,911.10,395.13,7.33,53.40,0.80,2.19
BadAss 3530-650Kv ,5.00,570.00,16.00,7.00,18.50,8052.00,70.82,1310.20,274.77,11.88,53.40,0.91,2.40
BadAss 3520-790 ,4.00,790.00,14.00,6.00,14.80,9390.00,57.37,849.10,423.98,8.31,53.40,0.98,2.20
BadAss 3520-650Kv ,4.00,650.00,14.00,7.00,14.80,8050.00,54.38,804.80,447.32,7.35,53.40,0.91,2.21
BadAss 2820-780 ,3.00,780.00,15.00,10.00,11.10,5641.00,53.70,596.10,603.93,5.30,53.40,0.89,2.03
BadAss 2826-690 ,3.00,690.00,15.00,10.00,11.10,5637.00,44.98,499.20,721.15,5.07,53.40,1.02,2.10
Tempest 3515-950Kv ,3.00,950.00,13.00,7.00,11.10,8055.00,44.74,496.60,724.93,5.21,53.40,1.05,2.07
Tempest 2826-920Kv ,3.00,920.00,13.00,7.00,11.10,8056.00,43.74,485.50,741.50,5.35,53.40,1.10,2.07
Cobra C-4120/18 ,5.00,540.00,14.00,7.00,18.50,8061.00,43.62,807.00,446.10,7.71,53.40,0.96,2.34
BadAss 2826-690 ,5.00,690.00,13.00,5.50,18.50,10247.00,43.46,803.90,447.82,7.74,53.40,0.96,2.10
Cobra C-4130/16 ,5.00,390.00,18.00,10.00,18.50,5640.00,42.19,780.50,461.24,9.67,53.40,1.24,2.57
BadAss 3520-560 ,5.00,560.00,13.00,6.50,18.50,8681.00,38.61,714.20,504.06,6.46,53.40,0.90,2.20
Cobra C-3520/18 ,6.00,550.00,12.00,6.00,22.20,9405.00,28.43,631.20,570.34,6.37,53.40,1.01,2.18
BadAss 4530-440Kv ,5.00,440.00,17.00,8.00,18.50,7038.00,67.87,1255.60,286.72,11.71,53.30,0.93,2.87
Cobra C-5330/18 ,6.00,250.00,22.00,12.00,22.20,4694.00,57.85,1284.18,280.33,14.46,53.30,1.13,3.13
BadAss 2820-1080 ,3.00,1080.00,12.00,6.00,11.10,9387.00,51.77,574.70,626.41,5.61,53.30,0.98,2.03
BadAss 3515-580Kv ,5.00,580.00,15.00,7.00,18.50,8036.00,47.92,886.50,406.09,8.61,53.30,0.97,2.12
BadAss 4530-550Kv ,5.00,550.00,14.00,6.00,18.50,9384.00,44.02,814.30,442.10,8.49,53.30,1.04,2.86
BadAss 3520-650Kv ,4.00,650.00,12.00,6.50,14.80,8655.00,35.14,520.10,692.17,5.63,53.30,1.08,2.21
BadAss 3520-560 ,4.00,560.00,13.00,8.00,14.80,7029.00,32.82,485.80,741.05,5.47,53.30,1.13,2.20
Cobra C-4120/20 ,6.00,480.00,13.00,6.50,22.20,8656.00,30.79,683.50,526.70,6.87,53.30,1.01,2.34
BadAss 4520-370Kv ,6.00,370.00,15.00,8.00,22.20,7040.00,24.59,545.80,659.58,6.68,53.30,1.22,2.58
BadAss 4520-660Kv ,4.00,660.00,16.00,7.00,14.80,8024.00,85.42,1264.20,284.77,11.82,53.20,0.94,2.57
BadAss 4530-550Kv ,4.00,550.00,16.00,8.00,14.80,7020.00,71.73,1061.60,339.11,10.99,53.20,1.04,2.86
BadAss 4530-440Kv ,5.00,440.00,18.00,8.00,18.50,7025.00,68.49,1267.00,284.14,13.58,53.20,1.07,2.87
BadAss 4530-730Kv ,4.00,730.00,13.00,5.50,14.80,10211.00,57.03,844.10,426.49,8.02,53.20,0.95,2.87
BadAss 4530-360Kv ,6.00,360.00,16.00,8.00,22.20,7020.00,45.86,1018.10,353.60,11.11,53.20,1.09,2.86
BadAss 3530-700 ,4.00,700.00,12.00,6.00,14.80,9356.00,42.62,630.80,570.70,6.17,53.20,0.98,2.40
Tempest 4130-400Kv ,6.00,400.00,14.00,7.00,22.20,8023.00,40.19,892.20,403.50,9.20,53.20,1.03,2.53
Cobra C-3525/10 ,3.00,780.00,16.00,10.00,11.10,5611.00,61.17,679.00,530.19,6.62,53.10,0.97,2.26
BadAss 3520-650Kv ,4.00,650.00,15.00,7.00,14.80,8015.00,55.25,817.70,440.26,8.34,53.10,1.02,2.21
BadAss 2826-1030 ,3.00,1030.00,12.00,6.00,11.10,9354.00,49.00,543.90,661.89,5.55,53.10,1.02,2.10
Cobra C-4130/12 ,5.00,540.00,14.00,7.00,18.50,8011.00,48.03,888.60,405.13,9.11,53.10,1.03,2.58
BadAss 4520-470Kv ,4.00,470.00,20.00,11.00,14.80,5088.00,73.81,1092.40,329.55,11.83,53.00,1.08,2.57
BadAss 3530-890 ,3.00,890.00,13.00,6.50,11.10,8608.00,70.68,784.50,458.89,6.39,53.00,0.81,2.41
Cobra C-4120/14 ,4.00,710.00,14.00,7.00,14.80,8002.00,65.22,965.30,372.94,9.29,53.00,0.96,2.35
BadAss 4530-440Kv ,4.00,440.00,19.00,10.00,14.80,5593.00,63.44,938.90,383.43,11.29,53.00,1.20,2.87
Tempest 2826-1140Kv ,3.00,1140.00,12.00,6.00,11.10,9320.00,57.73,640.80,561.80,5.85,53.00,0.91,2.06
BadAss 2826-820Kv ,3.00,820.00,13.00,8.00,11.10,6996.00,48.66,540.10,666.54,5.43,53.00,1.01,2.09
Cobra C-3520/12 ,3.00,820.00,14.00,8.50,11.10,6588.00,41.36,459.10,784.14,5.26,53.00,1.15,2.18
Cobra C-3525/10 ,3.00,780.00,14.00,8.50,11.10,6579.00,39.64,440.00,818.18,5.22,53.00,1.19,2.26
Tempest 4120-700Kv ,4.00,700.00,12.00,6.00,14.80,9320.00,36.50,540.20,666.42,5.59,53.00,1.03,2.32
Cobra C-3520/12 ,4.00,820.00,13.00,6.50,14.80,8600.00,51.44,761.30,472.88,6.78,52.90,0.89,2.18
Cobra C-4120/14 ,4.00,710.00,13.00,6.50,14.80,8592.00,47.49,702.80,512.24,6.91,52.90,0.98,2.35
BadAss 3515-580Kv ,5.00,580.00,13.00,6.50,18.50,8588.00,38.18,706.40,509.63,6.77,52.90,0.96,2.12
BadAss 4520-660Kv ,4.00,660.00,15.00,7.00,14.80,7964.00,88.04,1303.10,276.26,11.83,52.80,0.91,2.57
BadAss 4530-550Kv ,4.00,550.00,16.00,8.00,14.80,6966.00,75.23,1113.40,323.33,9.81,52.80,0.88,2.86
BadAss 3520-970 ,3.00,970.00,13.00,6.50,11.10,8583.00,66.25,735.30,489.60,6.51,52.80,0.89,2.19
BadAss 4530-360Kv ,6.00,360.00,16.00,8.00,22.20,6974.00,48.21,1070.20,336.39,9.87,52.80,0.92,2.86
Cobra C-3520/12 ,4.00,820.00,12.00,6.00,14.80,9286.00,38.95,576.50,624.46,5.84,52.80,1.01,2.18
BadAss 2820-780 ,4.00,780.00,12.00,6.00,14.80,9288.00,36.95,546.80,658.38,5.57,52.80,1.02,2.03
Tempest 4120-520Kv ,5.00,520.00,13.00,6.50,18.50,8570.00,35.85,663.20,542.82,6.63,52.80,1.00,2.32
Cobra C-4130/14 ,6.00,450.00,13.00,6.50,22.20,8583.00,30.11,668.40,538.60,6.91,52.80,1.03,2.58
Tempest 3520-550Kv ,4.00,550.00,14.00,8.50,14.80,6565.00,29.57,437.60,822.67,5.05,52.80,1.15,2.15
Cobra C-3525/14 ,4.00,560.00,14.00,8.50,14.80,6565.00,27.99,414.20,869.15,5.10,52.80,1.23,2.26
BadAss 4520-660Kv ,4.00,660.00,17.00,7.00,14.80,7944.00,89.74,1328.20,271.04,12.90,52.70,0.97,2.57
Cobra C-5320/18 ,6.00,370.00,17.00,8.00,22.20,6950.00,52.02,1154.80,311.74,10.82,52.70,0.94,2.78
BadAss 2820-910Kv ,3.00,910.00,13.00,8.00,11.10,6956.00,51.35,569.90,631.69,5.46,52.70,0.96,2.03
Cobra C-3525/10 ,4.00,780.00,13.00,6.50,14.80,8554.00,48.99,725.10,496.48,6.80,52.70,0.94,2.26
BadAss 4520-470Kv ,4.00,470.00,17.00,10.00,14.80,5560.00,47.58,704.20,511.22,7.87,52.70,1.12,2.57
Tempest 4130-690Kv ,4.00,690.00,12.00,6.00,14.80,9276.00,40.10,593.50,606.57,5.87,52.70,0.99,2.54
BadAss 4520-370Kv ,5.00,370.00,16.00,10.00,18.50,5565.00,37.92,701.50,513.19,8.56,52.70,1.22,2.58
BadAss 4520-370Kv ,5.00,370.00,17.00,10.00,18.50,5565.00,37.67,696.80,516.65,7.88,52.70,1.13,2.58
Cobra C-4130/12 ,5.00,540.00,13.00,6.50,18.50,8561.00,35.53,657.30,547.70,6.71,52.70,1.02,2.58
BadAss 3515-710 ,4.00,710.00,12.00,6.50,14.80,8555.00,35.53,525.80,684.67,5.62,52.70,1.07,2.11
BadAss 4520-540Kv ,6.00,540.00,13.00,5.50,22.20,10125.00,35.49,788.00,456.85,7.88,52.70,1.00,2.57
BadAss 3515-580Kv ,4.00,580.00,13.00,8.00,14.80,6959.00,32.58,482.20,746.58,5.41,52.70,1.12,2.12
BadAss 4520-470Kv ,5.00,470.00,16.00,8.00,18.50,6937.00,53.93,997.80,360.79,10.64,52.60,1.07,2.57
BadAss 3520-790 ,3.00,790.00,15.00,8.00,11.10,6947.00,52.78,585.90,614.44,6.34,52.60,1.08,2.20
BadAss 4520-470Kv ,4.00,470.00,16.00,10.00,14.80,5553.00,47.75,706.80,509.34,8.43,52.60,1.19,2.57
Tempest 4120-700Kv ,4.00,700.00,12.00,6.00,14.80,9253.00,38.64,571.90,629.48,5.82,52.60,1.02,2.32
BadAss 3530-650Kv ,5.00,570.00,12.00,6.00,18.50,9250.00,27.77,513.80,700.66,5.42,52.60,1.05,2.40
BadAss 4520-540Kv ,5.00,540.00,16.00,7.00,18.50,7925.00,64.37,1190.90,302.29,11.65,52.50,0.98,2.57
Cobra C-5320/18 ,6.00,370.00,18.00,8.00,22.20,6934.00,52.62,1168.30,308.14,12.74,52.50,1.09,2.78
BadAss 2820-780 ,4.00,780.00,13.00,6.50,14.80,8534.00,49.18,727.90,494.57,6.63,52.50,0.91,2.03
BadAss 4530-270Kv ,6.00,270.00,20.00,11.00,22.20,5038.00,43.40,963.60,373.60,11.63,52.50,1.21,2.87
BadAss 3520-560 ,5.00,560.00,13.00,6.50,18.50,8529.00,42.35,783.40,459.54,6.00,52.50,0.77,2.20
BadAss 4520-370Kv ,5.00,370.00,18.00,10.00,18.50,5543.00,38.92,719.90,500.07,9.07,52.50,1.26,2.58
BadAss 4530-550Kv ,4.00,550.00,17.00,8.00,14.80,6911.00,81.34,1203.80,299.05,11.26,52.40,0.94,2.86
BadAss 3515-1130 ,3.00,1130.00,14.00,6.00,11.10,9221.00,77.43,859.50,418.85,7.93,52.40,0.92,2.11
BadAss 2826-820Kv ,4.00,820.00,14.00,6.00,14.80,9220.00,58.48,865.50,415.94,8.07,52.40,0.93,2.09
BadAss 4520-470Kv ,4.00,470.00,18.00,10.00,14.80,5536.00,49.00,725.10,496.48,9.02,52.40,1.24,2.57
BadAss 3530-890 ,3.00,890.00,12.00,6.00,11.10,9221.00,45.32,503.10,715.56,5.41,52.40,1.08,2.41
Tempest 2820-840Kv ,4.00,840.00,12.00,6.00,14.80,9219.00,42.24,625.10,575.91,5.66,52.40,0.91,2.00
Tempest 4120-600Kv ,5.00,600.00,13.00,5.50,18.50,10060.00,41.62,769.90,467.59,7.70,52.40,1.00,2.32
BadAss 3515-580Kv ,5.00,580.00,13.00,6.50,18.50,8519.00,39.86,737.30,488.27,6.09,52.40,0.83,2.12
BadAss 4520-540Kv ,5.00,540.00,15.00,7.00,18.50,7889.00,66.50,1230.20,292.64,11.68,52.30,0.95,2.57
Tempest 2826-1140Kv ,3.00,1140.00,12.00,6.00,11.10,9206.00,61.77,685.70,525.01,6.09,52.30,0.89,2.06
BadAss 4530-360Kv ,6.00,360.00,18.00,8.00,22.20,6900.00,52.56,1166.80,308.54,12.93,52.30,1.11,2.86
BadAss 4530-360Kv ,6.00,360.00,17.00,8.00,22.20,6910.00,52.10,1156.60,311.26,11.19,52.30,0.97,2.86
BadAss 2826-690 ,4.00,690.00,12.00,6.50,14.80,8500.00,33.66,498.10,722.75,5.47,52.30,1.10,2.10
Tempest 4120-520Kv ,4.00,520.00,13.00,8.00,14.80,6900.00,30.29,448.20,803.21,5.28,52.30,1.18,2.32
BadAss 4530-550Kv ,4.00,550.00,18.00,8.00,14.80,6892.00,82.45,1220.30,295.01,13.02,52.20,1.07,2.86
BadAss 4530-360Kv ,5.00,360.00,20.00,10.00,18.50,5511.00,65.79,1217.10,295.79,13.48,52.20,1.11,2.86
BadAss 4520-470Kv ,5.00,470.00,16.00,8.00,18.50,6896.00,55.98,1035.70,347.59,9.60,52.20,0.93,2.57
Cobra C-3525/10 ,3.00,780.00,14.00,9.00,11.10,6121.00,50.87,564.70,637.51,6.26,52.20,1.11,2.26
BadAss 3530-470 ,4.00,470.00,17.00,10.00,14.80,5513.00,49.11,726.90,495.25,7.72,52.20,1.06,2.39
Cobra C-4120/18 ,5.00,540.00,14.00,7.00,18.50,7877.00,48.12,890.30,404.36,8.96,52.20,1.01,2.34
Cobra C-3520/12 ,4.00,820.00,12.00,6.00,14.80,9183.00,40.83,604.30,595.73,6.05,52.20,1.00,2.18
Cobra C-3525/14 ,4.00,560.00,14.00,9.00,14.80,6129.00,36.65,542.40,663.72,6.29,52.20,1.16,2.26
BadAss 3530-470 ,6.00,470.00,14.00,6.00,22.20,9194.00,32.18,714.40,503.92,7.90,52.20,1.11,2.39
BadAss 3530-650Kv ,5.00,570.00,12.00,6.00,18.50,9179.00,30.15,557.70,645.51,5.79,52.20,1.04,2.40
Cobra C-4130/16 ,5.00,390.00,14.00,9.00,18.50,6123.00,27.16,502.40,716.56,6.52,52.20,1.30,2.57
Cobra C-3525/18 ,5.00,430.00,14.00,8.50,18.50,6488.00,21.32,394.40,912.78,5.05,52.20,1.28,2.26
BadAss 4520-540Kv ,5.00,540.00,17.00,7.00,18.50,7861.00,68.03,1258.50,286.05,12.71,52.10,1.01,2.57
BadAss 3530-470 ,5.00,470.00,16.00,8.00,18.50,6872.00,55.20,1021.10,352.56,9.43,52.10,0.92,2.39
BadAss 3520-970 ,3.00,970.00,12.00,6.00,11.10,9176.00,48.31,536.20,671.39,5.42,52.10,1.01,2.19
Cobra C-3525/10 ,4.00,780.00,12.00,6.00,14.80,9178.00,37.00,547.60,657.41,5.70,52.10,1.04,2.26
Tempest 4130-400Kv ,5.00,400.00,15.00,8.00,18.50,6876.00,27.72,512.80,702.03,6.33,52.10,1.23,2.53
Tempest 4130-400Kv ,6.00,400.00,16.00,7.00,22.20,7847.00,49.42,1097.10,328.14,11.27,52.00,1.03,2.53
Tempest 3520-550Kv ,5.00,550.00,14.00,7.00,18.50,7844.00,39.34,727.80,494.64,7.02,52.00,0.96,2.15
Tempest 4130-460Kv ,5.00,460.00,15.00,7.00,18.50,7845.00,38.48,711.90,505.69,8.07,52.00,1.13,2.54
BadAss 3520-560 ,4.00,560.00,15.00,8.00,14.80,6868.00,36.98,547.30,657.77,6.21,52.00,1.14,2.20
BadAss 3520-650Kv ,5.00,650.00,10.00,7.00,18.50,10981.00,34.22,633.10,568.63,5.54,52.00,0.87,2.21
Cobra C-4130/14 ,6.00,450.00,15.00,7.00,22.20,7826.00,52.14,1157.60,310.99,11.53,51.90,1.00,2.58
Tempest 4120-600Kv ,4.00,600.00,14.00,7.00,14.80,7828.00,47.90,708.90,507.83,7.04,51.90,0.99,2.32
BadAss 3515-580Kv ,5.00,580.00,12.00,6.00,18.50,9143.00,27.24,504.00,714.29,5.41,51.90,1.07,2.12
BadAss 3520-970 ,3.00,970.00,14.00,7.00,11.10,7808.00,86.87,964.20,373.37,8.32,51.80,0.86,2.19
BadAss 3520-650Kv ,4.00,650.00,14.00,7.00,14.80,7807.00,60.91,901.50,399.33,8.49,51.80,0.94,2.21
BadAss 2820-1080 ,3.00,1080.00,12.00,6.00,11.10,9118.00,56.12,623.00,577.85,5.76,51.80,0.92,2.03
BadAss 3530-470 ,5.00,470.00,16.00,8.00,18.50,6844.00,55.77,1031.80,348.90,10.42,51.80,1.01,2.39
BadAss 2826-1030 ,3.00,1030.00,12.00,6.00,11.10,9111.00,54.26,602.20,597.81,5.88,51.80,0.98,2.10
Cobra C-5320/22 ,6.00,300.00,20.00,10.00,22.20,5474.00,53.39,1185.30,303.72,13.39,51.80,1.13,2.78
BadAss 3515-710 ,4.00,710.00,14.00,7.00,14.80,7818.00,50.95,754.00,477.45,6.88,51.80,0.91,2.11
BadAss 3530-470 ,4.00,470.00,16.00,10.00,14.80,5467.00,49.98,739.70,486.68,8.30,51.80,1.12,2.39
Tempest 4130-690Kv ,4.00,690.00,14.00,6.00,14.80,9120.00,48.05,711.20,506.19,7.57,51.80,1.06,2.54
BadAss 2826-690 ,4.00,690.00,14.00,7.00,14.80,7811.00,47.84,708.10,508.40,6.80,51.80,0.96,2.10
Cobra C-4130/16 ,5.00,390.00,19.00,10.00,18.50,5466.00,47.28,874.60,411.62,10.81,51.80,1.24,2.57
